id;ordernumber;pricegroup;von;zu;price;pseudoprice;baseprice;bulkgroup;taxgroup;taxvalue
35620;107353;VK_DP;1;beliebig;5;;0;0;+;19
35621;107354;VK1;1;beliebig;5;;0;0;+;19
35622;107354;VK2;1;beliebig;3,45;;0;0;+;19
35623;107354;VK3;1;beliebig;6;;0;0;+;19
35624;107354;VK4;1;beliebig;7,5;;0;0;+;19
35625;107354;VK_DP;1;beliebig;5;;0;0;+;19
35626;107355;VK1;1;beliebig;5;;0;0;+;19
35627;107355;VK2;1;beliebig;3,95;;0;0;+;19
35628;107355;VK3;1;beliebig;6;;0;0;+;19
35629;107355;VK4;1;beliebig;7,5;;0;0;+;19
35630;107355;VK_DP;1;beliebig;6;;0;0;+;19
35631;107356;VK1;1;beliebig;5;;0;0;+;19
35632;107356;VK2;1;beliebig;3,95;;0;0;+;19
35633;107356;VK3;1;beliebig;6;;0;0;+;19
35634;107356;VK4;1;beliebig;7,5;;0;0;+;19
35635;107356;VK_DP;1;beliebig;6;;0;0;+;19
35636;107357;VK1;1;beliebig;5;;0;0;+;19
35637;107357;VK2;1;beliebig;3,95;;0;0;+;19
35638;107357;VK3;1;beliebig;6;;0;0;+;19
35639;107357;VK4;1;beliebig;7,5;;0;0;+;19
35640;107357;VK_DP;1;beliebig;6;;0;0;+;19
35641;107358;VK1;1;beliebig;5;;0;0;+;19
35642;107358;VK2;1;beliebig;3,95;;0;0;+;19
35643;107358;VK3;1;beliebig;6;;0;0;+;19
35644;107358;VK4;1;beliebig;7,5;;0;0;+;19
35645;107358;VK_DP;1;beliebig;6;;0;0;+;19
35646;107359;VK1;1;beliebig;5;;0;0;+;19
35647;107359;VK2;1;beliebig;3,95;;0;0;+;19
35648;107359;VK3;1;beliebig;6;;0;0;+;19
35649;107359;VK4;1;beliebig;7,5;;0;0;+;19
35650;107359;VK_DP;1;beliebig;6;;0;0;+;19
35651;107360;VK1;1;beliebig;5;;0;0;+;19
35652;107360;VK2;1;beliebig;3,95;;0;0;+;19
35653;107360;VK3;1;beliebig;6;;0;0;+;19
35654;107360;VK4;1;beliebig;7,5;;0;0;+;19
35655;107360;VK_DP;1;beliebig;6;;0;0;+;19
35656;107361;VK1;1;beliebig;5;;0;0;+;19
35657;107361;VK2;1;beliebig;3,95;;0;0;+;19
35658;107361;VK3;1;beliebig;6;;0;0;+;19
35659;107361;VK4;1;beliebig;7,5;;0;0;+;19
35660;107361;VK_DP;1;beliebig;6;;0;0;+;19
35661;107362;VK1;1;beliebig;5;;0;0;+;19
35662;107362;VK2;1;beliebig;3,45;;0;0;+;19
35663;107362;VK3;1;beliebig;6;;0;0;+;19
35664;107362;VK4;1;beliebig;7,5;;0;0;+;19
35665;107362;VK_DP;1;beliebig;5;;0;0;+;19
35666;107363;VK1;1;beliebig;5;;0;0;+;19
35667;107363;VK2;1;beliebig;3,45;;0;0;+;19
35668;107363;VK3;1;beliebig;6;;0;0;+;19
35669;107363;VK4;1;beliebig;7,5;;0;0;+;19
35670;107363;VK_DP;1;beliebig;5;;0;0;+;19
35671;107364;VK1;1;beliebig;5;;0;0;+;19
35672;107364;VK2;1;beliebig;3,45;;0;0;+;19
35673;107364;VK3;1;beliebig;6;;0;0;+;19
35674;107364;VK4;1;beliebig;7,5;;0;0;+;19
35675;107364;VK_DP;1;beliebig;5;;0;0;+;19
35676;107365;VK1;1;beliebig;5;;0;0;+;19
35677;107365;VK2;1;beliebig;3,95;;0;0;+;19
35678;107365;VK3;1;beliebig;6;;0;0;+;19
35679;107365;VK4;1;beliebig;7,5;;0;0;+;19
35680;107365;VK_DP;1;beliebig;6;;0;0;+;19
35681;107366;VK1;1;beliebig;5;;0;0;+;19
35682;107366;VK2;1;beliebig;3,95;;0;0;+;19
35683;107366;VK3;1;beliebig;6;;0;0;+;19
35684;107366;VK4;1;beliebig;7,5;;0;0;+;19
35685;107366;VK_DP;1;beliebig;6;;0;0;+;19
35686;107367;VK1;1;beliebig;5;;0;0;+;19
35687;107367;VK2;1;beliebig;3,95;;0;0;+;19
35688;107367;VK3;1;beliebig;6;;0;0;+;19
35689;107367;VK4;1;beliebig;7,5;;0;0;+;19
35690;107367;VK_DP;1;beliebig;6;;0;0;+;19
35691;107368;VK1;1;beliebig;5;;0;0;+;19
35692;107368;VK2;1;beliebig;3,95;;0;0;+;19
35693;107368;VK3;1;beliebig;6;;0;0;+;19
35694;107368;VK4;1;beliebig;7,5;;0;0;+;19
35695;107368;VK_DP;1;beliebig;6;;0;0;+;19
35696;107369;VK1;1;beliebig;5;;0;0;+;19
35697;107369;VK2;1;beliebig;3,95;;0;0;+;19
35698;107369;VK3;1;beliebig;6;;0;0;+;19
35699;107369;VK4;1;beliebig;7,5;;0;0;+;19
35700;107369;VK_DP;1;beliebig;6;;0;0;+;19
35701;107370;VK1;1;beliebig;5;;0;0;+;19
35702;107370;VK2;1;beliebig;3,95;;0;0;+;19
35703;107370;VK3;1;beliebig;6;;0;0;+;19
35704;107370;VK4;1;beliebig;7,5;;0;0;+;19
35705;107370;VK_DP;1;beliebig;6;;0;0;+;19
35706;107371;VK1;1;beliebig;5;;0;0;+;19
35707;107371;VK2;1;beliebig;3,95;;0;0;+;19
35708;107371;VK3;1;beliebig;6;;0;0;+;19
35709;107371;VK4;1;beliebig;7,5;;0;0;+;19
35710;107371;VK_DP;1;beliebig;6;;0;0;+;19
35711;107372;VK1;1;beliebig;4;;0;0;+;19
35712;107372;VK2;1;beliebig;2,8;;0;0;+;19
35713;107372;VK3;1;beliebig;5;;0;0;+;19
35714;107372;VK4;1;beliebig;6;;0;0;+;19
35715;107372;VK_DP;1;beliebig;4;;0;0;+;19
35716;107373;VK1;1;beliebig;4;;0;0;+;19
35717;107373;VK2;1;beliebig;2,8;;0;0;+;19
35718;107373;VK3;1;beliebig;5;;0;0;+;19
35719;107373;VK4;1;beliebig;6;;0;0;+;19
35720;107373;VK_DP;1;beliebig;4;;0;0;+;19
35721;107374;VK1;1;beliebig;4;;0;0;+;19
35722;107374;VK2;1;beliebig;2,8;;0;0;+;19
35723;107374;VK3;1;beliebig;5;;0;0;+;19
35724;107374;VK4;1;beliebig;6;;0;0;+;19
35725;107374;VK_DP;1;beliebig;4;;0;0;+;19
35726;107375;VK1;1;beliebig;4,5;;0;0;+;19
35727;107375;VK2;1;beliebig;3,45;;0;0;+;19
35728;107375;VK3;1;beliebig;5,5;;0;0;+;19
35729;107375;VK4;1;beliebig;6,5;;0;0;+;19
35730;107375;VK_DP;1;beliebig;5;;0;0;+;19
35731;107376;VK1;1;beliebig;4,5;;0;0;+;19
35732;107376;VK2;1;beliebig;3,45;;0;0;+;19
35733;107376;VK3;1;beliebig;5,5;;0;0;+;19
35734;107376;VK4;1;beliebig;6,5;;0;0;+;19
35735;107376;VK_DP;1;beliebig;5;;0;0;+;19
35736;107377;VK1;1;beliebig;4,5;;0;0;+;19
35737;107377;VK2;1;beliebig;3,45;;0;0;+;19
35738;107377;VK3;1;beliebig;5,5;;0;0;+;19
35739;107377;VK4;1;beliebig;6,5;;0;0;+;19
35740;107377;VK_DP;1;beliebig;5;;0;0;+;19
35741;107378;VK1;1;beliebig;4,5;;0;0;+;19
35742;107378;VK2;1;beliebig;3,45;;0;0;+;19
35743;107378;VK3;1;beliebig;5,5;;0;0;+;19
35744;107378;VK4;1;beliebig;6,5;;0;0;+;19
35745;107378;VK_DP;1;beliebig;5;;0;0;+;19
35746;107379;VK1;1;beliebig;4,5;;0;0;+;19
35747;107379;VK2;1;beliebig;3,45;;0;0;+;19
35748;107379;VK3;1;beliebig;5,5;;0;0;+;19
35749;107379;VK4;1;beliebig;6,5;;0;0;+;19
35750;107379;VK_DP;1;beliebig;5;;0;0;+;19
35751;107380;VK1;1;beliebig;5;;0;0;+;19
35752;107380;VK2;1;beliebig;3,45;;0;0;+;19
35753;107380;VK3;1;beliebig;6;;0;0;+;19
35754;107380;VK4;1;beliebig;7,5;;0;0;+;19
35755;107380;VK_DP;1;beliebig;5;;0;0;+;19
35756;107381;VK1;1;beliebig;5;;0;0;+;19
35757;107381;VK2;1;beliebig;3,45;;0;0;+;19
35758;107381;VK3;1;beliebig;6;;0;0;+;19
35759;107381;VK4;1;beliebig;7,5;;0;0;+;19
35760;107381;VK_DP;1;beliebig;5;;0;0;+;19
35761;107382;VK1;1;beliebig;103999;;0;0;+;7
35762;107382;VK2;1;beliebig;99999;;0;0;+;7
35763;107382;VK3;1;beliebig;122345,5;;0;0;+;7
35764;107382;VK4;1;beliebig;148584,5;;0;0;+;7
35765;107382;VK_DP;1;beliebig;142870;;0;0;+;7
35766;107383;VK1;1;beliebig;5;;0;0;+;19
35767;107383;VK2;1;beliebig;3,45;;0;0;+;19
35768;107383;VK3;1;beliebig;6;;0;0;+;19
35769;107383;VK4;1;beliebig;7,5;;0;0;+;19
35770;107383;VK_DP;1;beliebig;5;;0;0;+;19
35771;107384;VK1;1;beliebig;103999;;0;0;+;7
35772;107384;VK2;1;beliebig;99999;;0;0;+;7
35773;107384;VK3;1;beliebig;122345,5;;0;0;+;7
35774;107384;VK4;1;beliebig;148584,5;;0;0;+;7
35775;107384;VK_DP;1;beliebig;142870;;0;0;+;7
35776;107385;VK1;1;beliebig;103999;;0;0;+;7
35777;107385;VK2;1;beliebig;99999;;0;0;+;7
35778;107385;VK3;1;beliebig;122345,5;;0;0;+;7
35779;107385;VK4;1;beliebig;148584,5;;0;0;+;7
35780;107385;VK_DP;1;beliebig;142870;;0;0;+;7
35781;107386;VK1;1;beliebig;4;;0;0;+;19
35782;107386;VK2;1;beliebig;2,8;;0;0;+;19
35783;107386;VK3;1;beliebig;5;;0;0;+;19
35784;107386;VK4;1;beliebig;6;;0;0;+;19
35785;107386;VK_DP;1;beliebig;4;;0;0;+;19
35786;107387;VK1;1;beliebig;24,5;;0;0;+;19
35787;107387;VK2;1;beliebig;18,55;;0;0;+;19
35788;107387;VK3;1;beliebig;29;;0;0;+;19
35789;107387;VK4;1;beliebig;35;;0;0;+;19
35790;107387;VK_DP;1;beliebig;26,5;;0;0;+;19
35791;107388;VK1;1;beliebig;4;;0;0;+;19
35792;107388;VK2;1;beliebig;2,8;;0;0;+;19
35793;107388;VK3;1;beliebig;5;;0;0;+;19
35794;107388;VK4;1;beliebig;6;;0;0;+;19
35795;107388;VK_DP;1;beliebig;4;;0;0;+;19
35796;107389;VK1;1;beliebig;4;;0;0;+;19
35797;107389;VK2;1;beliebig;2,8;;0;0;+;19
35798;107389;VK3;1;beliebig;5;;0;0;+;19
35799;107389;VK4;1;beliebig;6;;0;0;+;19
35800;107389;VK_DP;1;beliebig;4;;0;0;+;19
35801;107390;VK1;1;beliebig;24,5;;0;0;+;19
35802;107390;VK2;1;beliebig;20,3;;0;0;+;19
35803;107390;VK3;1;beliebig;29;;0;0;+;19
35804;107390;VK4;1;beliebig;35;;0;0;+;19
35805;107390;VK_DP;1;beliebig;29;;0;0;+;19
35806;107391;VK1;1;beliebig;4;;0;0;+;19
35807;107391;VK2;1;beliebig;2,8;;0;0;+;19
35808;107391;VK3;1;beliebig;5;;0;0;+;19
35809;107391;VK4;1;beliebig;6;;0;0;+;19
35810;107391;VK_DP;1;beliebig;4;;0;0;+;19
35811;107392;VK1;1;beliebig;4;;0;0;+;19
35812;107392;VK2;1;beliebig;2,8;;0;0;+;19
35813;107392;VK3;1;beliebig;5;;0;0;+;19
35814;107392;VK4;1;beliebig;6;;0;0;+;19
35815;107392;VK_DP;1;beliebig;4;;0;0;+;19
35816;107393;VK1;1;beliebig;24,5;;0;0;+;19
35817;107393;VK2;1;beliebig;16,6;;0;0;+;19
35818;107393;VK3;1;beliebig;29;;0;0;+;19
35819;107393;VK4;1;beliebig;35;;0;0;+;19
35820;107393;VK_DP;1;beliebig;24;;0;0;+;19
35821;107394;VK1;1;beliebig;4,5;;0;0;+;19
35822;107394;VK2;1;beliebig;5,1;;0;0;+;19
35823;107394;VK3;1;beliebig;5,5;;0;0;+;19
35824;107394;VK4;1;beliebig;6,5;;0;0;+;19
35825;107394;VK_DP;1;beliebig;7,5;;0;0;+;19
35826;107395;VK1;1;beliebig;24,5;;0;0;+;19
35827;107395;VK2;1;beliebig;16,6;;0;0;+;19
35828;107395;VK3;1;beliebig;29;;0;0;+;19
35829;107395;VK4;1;beliebig;35;;0;0;+;19
35830;107395;VK_DP;1;beliebig;24;;0;0;+;19
35831;107396;VK1;1;beliebig;4,5;;0;0;+;19
35832;107396;VK2;1;beliebig;5,1;;0;0;+;19
35833;107396;VK3;1;beliebig;5,5;;0;0;+;19
35834;107396;VK4;1;beliebig;6,5;;0;0;+;19
35835;107396;VK_DP;1;beliebig;7,5;;0;0;+;19
35836;107397;VK1;1;beliebig;24,5;;0;0;+;19
35837;107397;VK2;1;beliebig;16,6;;0;0;+;19
35838;107397;VK3;1;beliebig;29;;0;0;+;19
35839;107397;VK4;1;beliebig;35;;0;0;+;19
35840;107397;VK_DP;1;beliebig;24;;0;0;+;19
35841;107398;VK1;1;beliebig;6;;0;0;+;19
35842;107398;VK2;1;beliebig;3,95;;0;0;+;19
35843;107398;VK3;1;beliebig;7,5;;0;0;+;19
35844;107398;VK4;1;beliebig;9;;0;0;+;19
35845;107398;VK_DP;1;beliebig;6;;0;0;+;19
35846;107399;VK1;1;beliebig;24,5;;0;0;+;19
35847;107399;VK2;1;beliebig;16,6;;0;0;+;19
35848;107399;VK3;1;beliebig;29;;0;0;+;19
35849;107399;VK4;1;beliebig;35;;0;0;+;19
35850;107399;VK_DP;1;beliebig;24;;0;0;+;19
35851;107400;VK1;1;beliebig;6;;0;0;+;19
35852;107400;VK2;1;beliebig;3,95;;0;0;+;19
35853;107400;VK3;1;beliebig;7,5;;0;0;+;19
35854;107400;VK4;1;beliebig;9;;0;0;+;19
35855;107400;VK_DP;1;beliebig;6;;0;0;+;19
35856;107401;VK1;1;beliebig;24,5;;0;0;+;19
35857;107401;VK2;1;beliebig;16,6;;0;0;+;19
35858;107401;VK3;1;beliebig;29;;0;0;+;19
35859;107401;VK4;1;beliebig;35;;0;0;+;19
35860;107401;VK_DP;1;beliebig;24;;0;0;+;19
35861;107402;VK1;1;beliebig;6;;0;0;+;19
35862;107402;VK2;1;beliebig;3,95;;0;0;+;19
35863;107402;VK3;1;beliebig;7,5;;0;0;+;19
35864;107402;VK4;1;beliebig;9;;0;0;+;19
35865;107402;VK_DP;1;beliebig;6;;0;0;+;19
35866;107403;VK1;1;beliebig;6;;0;0;+;19
35867;107403;VK2;1;beliebig;3,95;;0;0;+;19
35868;107403;VK3;1;beliebig;7,5;;0;0;+;19
35869;107403;VK4;1;beliebig;9;;0;0;+;19
35870;107403;VK_DP;1;beliebig;6;;0;0;+;19
35871;107404;VK1;1;beliebig;24,5;;0;0;+;19
35872;107404;VK2;1;beliebig;16,6;;0;0;+;19
35873;107404;VK3;1;beliebig;29;;0;0;+;19
35874;107404;VK4;1;beliebig;35;;0;0;+;19
35875;107404;VK_DP;1;beliebig;24;;0;0;+;19
35876;107405;VK1;1;beliebig;6;;0;0;+;19
35877;107405;VK2;1;beliebig;3,95;;0;0;+;19
35878;107405;VK3;1;beliebig;7,5;;0;0;+;19
35879;107405;VK4;1;beliebig;9;;0;0;+;19
35880;107405;VK_DP;1;beliebig;6;;0;0;+;19
35881;107406;VK1;1;beliebig;24,5;;0;0;+;19
35882;107406;VK2;1;beliebig;19,7;;0;0;+;19
35883;107406;VK3;1;beliebig;29;;0;0;+;19
35884;107406;VK4;1;beliebig;35;;0;0;+;19
35885;107406;VK_DP;1;beliebig;28,5;;0;0;+;19
35886;107407;VK1;1;beliebig;6;;0;0;+;19
35887;107407;VK2;1;beliebig;3,95;;0;0;+;19
35888;107407;VK3;1;beliebig;7,5;;0;0;+;19
35889;107407;VK4;1;beliebig;9;;0;0;+;19
35890;107407;VK_DP;1;beliebig;6;;0;0;+;19
35891;107408;VK1;1;beliebig;6;;0;0;+;19
35892;107408;VK2;1;beliebig;3,95;;0;0;+;19
35893;107408;VK3;1;beliebig;7,5;;0;0;+;19
35894;107408;VK4;1;beliebig;9;;0;0;+;19
35895;107408;VK_DP;1;beliebig;6;;0;0;+;19
35896;107409;VK1;1;beliebig;24,5;;0;0;+;19
35897;107409;VK2;1;beliebig;19,7;;0;0;+;19
35898;107409;VK3;1;beliebig;29;;0;0;+;19
35899;107409;VK4;1;beliebig;35;;0;0;+;19
35900;107409;VK_DP;1;beliebig;28,5;;0;0;+;19
35901;107410;VK1;1;beliebig;6,5;;0;0;+;19
35902;107410;VK2;1;beliebig;4,55;;0;0;+;19
35903;107410;VK3;1;beliebig;8;;0;0;+;19
35904;107410;VK4;1;beliebig;9,5;;0;0;+;19
35905;107410;VK_DP;1;beliebig;6,5;;0;0;+;19
35906;107411;VK1;1;beliebig;6,5;;0;0;+;19
35907;107411;VK2;1;beliebig;4,55;;0;0;+;19
35908;107411;VK3;1;beliebig;8;;0;0;+;19
35909;107411;VK4;1;beliebig;9,5;;0;0;+;19
35910;107411;VK_DP;1;beliebig;6,5;;0;0;+;19
35911;107412;VK1;1;beliebig;6,5;;0;0;+;19
35912;107412;VK2;1;beliebig;4,55;;0;0;+;19
35913;107412;VK3;1;beliebig;8;;0;0;+;19
35914;107412;VK4;1;beliebig;9,5;;0;0;+;19
35915;107412;VK_DP;1;beliebig;6,5;;0;0;+;19
35916;107413;VK1;1;beliebig;6,5;;0;0;+;19
35917;107413;VK2;1;beliebig;4,55;;0;0;+;19
35918;107413;VK3;1;beliebig;8;;0;0;+;19
35919;107413;VK4;1;beliebig;9,5;;0;0;+;19
35920;107413;VK_DP;1;beliebig;6,5;;0;0;+;19
35921;107414;VK1;1;beliebig;6,5;;0;0;+;19
35922;107414;VK2;1;beliebig;4,55;;0;0;+;19
35923;107414;VK3;1;beliebig;8;;0;0;+;19
35924;107414;VK4;1;beliebig;9,5;;0;0;+;19
35925;107414;VK_DP;1;beliebig;6,5;;0;0;+;19
35926;107415;VK1;1;beliebig;6,5;;0;0;+;19
35927;107415;VK2;1;beliebig;4,55;;0;0;+;19
35928;107415;VK3;1;beliebig;8;;0;0;+;19
35929;107415;VK4;1;beliebig;9,5;;0;0;+;19
35930;107415;VK_DP;1;beliebig;6,5;;0;0;+;19
35931;107416;VK1;1;beliebig;6,5;;0;0;+;19
35932;107416;VK2;1;beliebig;4,55;;0;0;+;19
35933;107416;VK3;1;beliebig;8;;0;0;+;19
35934;107416;VK4;1;beliebig;9,5;;0;0;+;19
35935;107416;VK_DP;1;beliebig;6,5;;0;0;+;19
35936;107417;VK1;1;beliebig;6,5;;0;0;+;19
35937;107417;VK2;1;beliebig;4,55;;0;0;+;19
35938;107417;VK3;1;beliebig;8;;0;0;+;19
35939;107417;VK4;1;beliebig;9,5;;0;0;+;19
35940;107417;VK_DP;1;beliebig;6,5;;0;0;+;19
35941;107418;VK1;1;beliebig;6,5;;0;0;+;19
35942;107418;VK2;1;beliebig;4,55;;0;0;+;19
35943;107418;VK3;1;beliebig;8;;0;0;+;19
35944;107418;VK4;1;beliebig;9,5;;0;0;+;19
35945;107418;VK_DP;1;beliebig;6,5;;0;0;+;19
35946;107419;VK1;1;beliebig;6,5;;0;0;+;19
35947;107419;VK2;1;beliebig;4,55;;0;0;+;19
35948;107419;VK3;1;beliebig;8;;0;0;+;19
35949;107419;VK4;1;beliebig;9,5;;0;0;+;19
35950;107419;VK_DP;1;beliebig;6,5;;0;0;+;19
35951;107420;VK1;1;beliebig;6,5;;0;0;+;7
35952;107420;VK2;1;beliebig;3,9;;0;0;+;7
35953;107420;VK3;1;beliebig;8;;0;0;+;7
35954;107420;VK4;1;beliebig;9,5;;0;0;+;7
35955;107420;VK_DP;1;beliebig;6;;0;0;+;7
35956;107421;VK1;1;beliebig;7;;0;0;+;7
35957;107421;VK2;1;beliebig;4,2;;0;0;+;7
35958;107421;VK3;1;beliebig;8,5;;0;0;+;7
35959;107421;VK4;1;beliebig;10;;0;0;+;7
35960;107421;VK_DP;1;beliebig;6;;0;0;+;7
35961;107422;VK1;1;beliebig;7;;0;0;+;7
35962;107422;VK2;1;beliebig;4,2;;0;0;+;7
35963;107422;VK3;1;beliebig;8,5;;0;0;+;7
35964;107422;VK4;1;beliebig;10;;0;0;+;7
35965;107422;VK_DP;1;beliebig;6;;0;0;+;7
35966;107423;VK1;1;beliebig;7;;0;0;+;7
35967;107423;VK2;1;beliebig;4,2;;0;0;+;7
35968;107423;VK3;1;beliebig;8,5;;0;0;+;7
35969;107423;VK4;1;beliebig;10;;0;0;+;7
35970;107423;VK_DP;1;beliebig;6;;0;0;+;7
35971;107424;VK1;1;beliebig;7;;0;0;+;7
35972;107424;VK2;1;beliebig;4,2;;0;0;+;7
35973;107424;VK3;1;beliebig;8,5;;0;0;+;7
35974;107424;VK4;1;beliebig;10;;0;0;+;7
35975;107424;VK_DP;1;beliebig;6;;0;0;+;7
35976;107425;VK1;1;beliebig;7;;0;0;+;7
35977;107425;VK2;1;beliebig;4,2;;0;0;+;7
35978;107425;VK3;1;beliebig;8,5;;0;0;+;7
35979;107425;VK4;1;beliebig;10;;0;0;+;7
35980;107425;VK_DP;1;beliebig;6;;0;0;+;7
35981;107426;VK1;1;beliebig;7;;0;0;+;7
35982;107426;VK2;1;beliebig;4,2;;0;0;+;7
35983;107426;VK3;1;beliebig;8,5;;0;0;+;7
35984;107426;VK4;1;beliebig;10;;0;0;+;7
35985;107426;VK_DP;1;beliebig;6;;0;0;+;7
35986;107427;VK1;1;beliebig;7;;0;0;+;7
35987;107427;VK2;1;beliebig;4,2;;0;0;+;7
35988;107427;VK3;1;beliebig;8,5;;0;0;+;7
35989;107427;VK4;1;beliebig;10;;0;0;+;7
35990;107427;VK_DP;1;beliebig;6;;0;0;+;7
35991;107428;VK1;1;beliebig;6,8;;0;0;+;7
35992;107428;VK3;1;beliebig;8;;0;0;+;7
35993;107428;VK4;1;beliebig;10;;0;0;+;7
35994;107429;VK1;1;beliebig;6,8;;0;0;+;7
35995;107429;VK2;1;beliebig;4,05;;0;0;+;7
35996;107429;VK3;1;beliebig;8;;0;0;+;7
35997;107429;VK4;1;beliebig;10;;0;0;+;7
35998;107429;VK_DP;1;beliebig;6;;0;0;+;7
35999;107430;VK1;1;beliebig;6,8;;0;0;+;7
36000;107430;VK2;1;beliebig;4,05;;0;0;+;7
36001;107430;VK3;1;beliebig;8;;0;0;+;7
36002;107430;VK4;1;beliebig;10;;0;0;+;7
36003;107430;VK_DP;1;beliebig;6;;0;0;+;7
36004;107431;VK1;1;beliebig;7,3;;0;0;+;7
36005;107431;VK2;1;beliebig;4,35;;0;0;+;7
36006;107431;VK3;1;beliebig;9;;0;0;+;7
36007;107431;VK4;1;beliebig;10,5;;0;0;+;7
36008;107431;VK_DP;1;beliebig;6,5;;0;0;+;7
36009;107432;VK1;1;beliebig;7,3;;0;0;+;7
36010;107432;VK2;1;beliebig;4,35;;0;0;+;7
36011;107432;VK3;1;beliebig;9;;0;0;+;7
36012;107432;VK4;1;beliebig;10,5;;0;0;+;7
36013;107432;VK_DP;1;beliebig;6,5;;0;0;+;7
36014;107433;VK1;1;beliebig;7,3;;0;0;+;7
36015;107433;VK2;1;beliebig;4,35;;0;0;+;7
36016;107433;VK3;1;beliebig;9;;0;0;+;7
36017;107433;VK4;1;beliebig;10,5;;0;0;+;7
36018;107433;VK_DP;1;beliebig;6,5;;0;0;+;7
36019;107434;VK1;1;beliebig;7,3;;0;0;+;7
36020;107434;VK2;1;beliebig;4,35;;0;0;+;7
36021;107434;VK3;1;beliebig;9;;0;0;+;7
36022;107434;VK4;1;beliebig;10,5;;0;0;+;7
36023;107434;VK_DP;1;beliebig;6,5;;0;0;+;7
36024;107435;VK1;1;beliebig;7,3;;0;0;+;7
36025;107435;VK2;1;beliebig;4,35;;0;0;+;7
36026;107435;VK3;1;beliebig;9;;0;0;+;7
36027;107435;VK4;1;beliebig;10,5;;0;0;+;7
36028;107435;VK_DP;1;beliebig;6,5;;0;0;+;7
36029;107436;VK1;1;beliebig;7,3;;0;0;+;7
36030;107436;VK2;1;beliebig;4,35;;0;0;+;7
36031;107436;VK3;1;beliebig;9;;0;0;+;7
36032;107436;VK4;1;beliebig;10,5;;0;0;+;7
36033;107436;VK_DP;1;beliebig;6,5;;0;0;+;7
36034;107437;VK1;1;beliebig;7,3;;0;0;+;7
36035;107437;VK2;1;beliebig;4,35;;0;0;+;7
36036;107437;VK3;1;beliebig;9;;0;0;+;7
36037;107437;VK4;1;beliebig;10,5;;0;0;+;7
36038;107437;VK_DP;1;beliebig;6,5;;0;0;+;7
36039;107438;VK1;1;beliebig;7,3;;0;0;+;7
36040;107438;VK2;1;beliebig;4,35;;0;0;+;7
36041;107438;VK3;1;beliebig;9;;0;0;+;7
36042;107438;VK4;1;beliebig;10,5;;0;0;+;7
36043;107438;VK_DP;1;beliebig;6,5;;0;0;+;7
36044;107439;VK1;1;beliebig;7,3;;0;0;+;7
36045;107439;VK2;1;beliebig;4,35;;0;0;+;7
36046;107439;VK3;1;beliebig;9;;0;0;+;7
36047;107439;VK4;1;beliebig;10,5;;0;0;+;7
36048;107439;VK_DP;1;beliebig;6,5;;0;0;+;7
36049;107440;VK1;1;beliebig;24,5;;0;0;+;19
36050;107440;VK2;1;beliebig;23,05;;0;0;+;19
36051;107440;VK3;1;beliebig;29;;0;0;+;19
36052;107440;VK4;1;beliebig;35;;0;0;+;19
36053;107440;VK_DP;1;beliebig;33;;0;0;+;19
36054;107441;VK1;1;beliebig;71;;0;0;+;19
36055;107441;VK2;1;beliebig;56,3;;0;0;+;19
36056;107441;VK3;1;beliebig;84;;0;0;+;19
36057;107441;VK4;1;beliebig;101,5;;0;0;+;19
36058;107441;VK_DP;1;beliebig;80,5;;0;0;+;19
36059;107442;VK1;1;beliebig;71;;0;0;+;19
36060;107442;VK2;1;beliebig;56,3;;0;0;+;19
36061;107442;VK3;1;beliebig;84;;0;0;+;19
36062;107442;VK4;1;beliebig;101,5;;0;0;+;19
36063;107442;VK_DP;1;beliebig;80,5;;0;0;+;19
36064;107443;VK1;1;beliebig;71;;0;0;+;19
36065;107443;VK2;1;beliebig;56,3;;0;0;+;19
36066;107443;VK3;1;beliebig;84;;0;0;+;19
36067;107443;VK4;1;beliebig;101,5;;0;0;+;19
36068;107443;VK_DP;1;beliebig;80,5;;0;0;+;19
36069;107444;VK1;1;beliebig;71;;0;0;+;19
36070;107444;VK2;1;beliebig;56,3;;0;0;+;19
36071;107444;VK3;1;beliebig;84;;0;0;+;19
36072;107444;VK4;1;beliebig;101,5;;0;0;+;19
36073;107444;VK_DP;1;beliebig;80,5;;0;0;+;19
36074;107445;VK1;1;beliebig;24,5;;0;0;+;19
36075;107445;VK2;1;beliebig;23,05;;0;0;+;19
36076;107445;VK3;1;beliebig;29;;0;0;+;19
36077;107445;VK4;1;beliebig;35;;0;0;+;19
36078;107445;VK_DP;1;beliebig;33;;0;0;+;19
36079;107446;VK1;1;beliebig;24,5;;0;0;+;19
36080;107446;VK2;1;beliebig;23,05;;0;0;+;19
36081;107446;VK3;1;beliebig;29;;0;0;+;19
36082;107446;VK4;1;beliebig;35;;0;0;+;19
36083;107446;VK_DP;1;beliebig;33;;0;0;+;19
36084;107447;VK1;1;beliebig;24,5;;0;0;+;19
36085;107447;VK2;1;beliebig;23,05;;0;0;+;19
36086;107447;VK3;1;beliebig;29;;0;0;+;19
36087;107447;VK4;1;beliebig;35;;0;0;+;19
36088;107447;VK_DP;1;beliebig;33;;0;0;+;19
36089;107448;VK1;1;beliebig;24,5;;0;0;+;19
36090;107448;VK2;1;beliebig;24,7;;0;0;+;19
36091;107448;VK3;1;beliebig;29;;0;0;+;19
36092;107448;VK4;1;beliebig;35;;0;0;+;19
